identifier,first_name,last_name,date_of_birth,address,city,zipcode,state,ssn,creditor,account,current_balance,sale_price
8fe81586a33874234988dc463e17ee82,Daniel,Wilson,12/30/2001,02686 Lisa Place Apt. 044,North Kimview,35487,NM,252-20-1891,Discover,DTPA8581408662593,1546.01,7.55
8b5448791499d1d0fc12c143eb91f88d,Todd,Warren,07/03/1952,396 Wilkins Junction,Laurenstad,15069,KY,317-52-8077,JCB 16 digit,CNWJ9950018293393,580.44,2.57
23affdce46a78a2dfc17e8a630ecc321,Jack,Smith,09/01/1930,3701 Fernandez Inlet Apt. 283,Biancaton,42539,KS,717-44-8716,Maestro,CRMQ2277163191810,5199.09,26.92
196c0c6e7181b8f229db252fe7b959c3,Sydney,Adkins,06/19/1977,540 Ashley Roads,Samuelfort,38886,AZ,639-29-0768,Mastercard,LQWQ2351572137275,4269.39,32.87
54030b8a76f1fa07f26ab22239bd4e47,Elizabeth,Wagner,07/23/2008,592 Powell Ports Suite 125,Lake Brittany,61880,UT,448-96-9598,Maestro,AKWU3256750120828,4843.48,32.41
dedef8e53c1d6a8318612c2274fd1047,Antonio,Turner,11/11/1914,14766 Lee Mill,New Amystad,53606,UT,813-51-3127,VISA 13 digit,JBAZ1628233933747,5810.67,46.37
520a069110445588bc8159ba94fe41ec,Evan,Smith,07/22/1987,1046 Reid Harbors,Haneyland,54486,WV,084-73-9690,JCB 16 digit,RSZS0565965554696,208.83,1.39
bf325fb9546543e5fbf8ad23ca741140,April,Hicks,02/19/2020,37080 Klein Club,Heidichester,24981,MD,437-98-7081,JCB 15 digit,JNKP4299527242755,1192.33,5.29
a0be55fb942ebd63c91c0676a0532ccd,Roberta,Bell,05/28/1998,9841 Christina Alley Apt. 870,Jessicaborough,62336,TX,030-55-9767,JCB 15 digit,MEYH3712096793399,6751.79,39.5
8eb4b10f8f2911be5efee92f6b577b27,Robert,Escobar,11/15/1943,96121 Glenn Stream Suite 617,Hopkinsshire,00520,WA,714-33-8445,Maestro,EPZK4397661899342,4291.2,28.36
914f6c8c7f51cbbacdb874939c40cca8,Steven,Williams,07/04/1988,63266 Jacob Junction,Port Timothy,42071,MT,528-74-6214,JCB 16 digit,GRVA2288270303016,6402.24,35.67
2c7d82bbeddc69563dc6809231c411da,Christopher,Williams,03/22/2010,9649 Patel Shores,Haleside,40616,DC,154-27-7475,JCB 16 digit,DUOD6276816712169,4255.96,25.87
447bcb2d43058b311d52e5e315f4cd80,Darrell,Brown,06/06/1969,4164 Thompson Track,North Alexandra,68217,NH,501-98-3139,VISA 16 digit,BDPM0107416322889,4844.89,23.93
2a3da5e44af104956ee69cb8d2b3c48f,Ian,Morris,11/28/1949,9745 Garrett Glen,East Sarah,26388,KY,299-73-2882,VISA 16 digit,ZQQE1049795235116,1741.1,8.75
404f42a0ca75ac1ba4342a47833f2540,Tony,Robinson,08/02/1912,1530 Dawn Hollow Apt. 082,Barbarastad,53675,AL,736-18-6327,VISA 16 digit,KQDF5222042208798,5869.12,37.21
6bb6c9f7af4ed1b540c221de33c64419,William,Henry,01/20/1962,19724 Peterson Forks Apt. 672,West Sarafurt,72354,KY,110-47-8162,VISA 13 digit,GZGA7775054940423,3332.34,21.95
3ae76f7b067c57fdf7fa94013a17794a,Steven,Bentley,07/15/1919,85057 David Roads Apt. 928,New April,75648,VA,645-66-4522,VISA 19 digit,DPDV5890457658538,7279.28,33.29
d262a6761b54d31e614078330fadf31e,Kimberly,Hawkins,11/12/2018,0917 Glover Mountain,Richardsonbury,62492,AK,385-83-7896,VISA 16 digit,OLDM8711214391012,7663.77,59.69
f8811422669efff8e5992c13cdbb9296,Cody,Mccarthy,05/23/1998,34222 Gordon Ranch Apt. 724,Craneside,36109,ND,320-76-8781,American Express,FPZN1595027657269,4278.05,27.41
03dd72c1755688aa670de6f76b634c1e,Dawn,Morrow,06/11/1961,9738 Philip Place,West Corey,60045,WV,806-06-1646,VISA 16 digit,GIPG4752837556788,7024.64,42.34
d60cbe7d5960b6bb7060af49e4233b31,Tabitha,Johnson,12/28/2016,37225 Rebecca Forge,Chavezshire,23268,LA,324-26-8182,Discover,NCFN8735405023971,1850.54,11.15
79574b568dbe1ba579184a32cc6644f9,Alex,Blake,11/12/1909,745 Timothy Lights Suite 901,South Jerryburgh,69185,GA,301-01-1402,Discover,HJSD4500290647502,2837.41,16.94
6f11496e7dbc2d45732bfbb4c62c64bb,Joseph,Parrish,12/05/1956,7705 Carlos Hills,Lake Heather,20781,CO,121-58-8042,VISA 16 digit,MELI3193384603818,4365.29,30.45
ba58356315b1165822d1c5c486aed3aa,Paul,Hancock,07/01/2005,3393 Brown Plaza Suite 714,Jarvisburgh,83932,OK,211-25-7872,JCB 16 digit,CIQM1267457930634,3428.22,24.24
8c4700f00519200c03be9d2e7c93c0b2,Stacey,Farmer,10/08/1954,0654 Michelle Shoals,Ashleymouth,35907,OH,128-52-3455,American Express,LDIB6823628680126,4319.46,19.48
108573445bc80ed8c46a08e68a83491c,Robin,Bishop,12/13/1923,1248 Montgomery Camp,West Wayne,51326,AZ,678-73-7819,Diners Club / Carte Blanche,HGHN9561775730636,4810.16,28.07
17df914abf5a74bcd1187bdac88a3066,Ashley,Howell,01/11/1944,485 Patrick Park,Hallville,76865,KS,158-88-4842,JCB 16 digit,WEIU6947173715206,7926.97,36.46
92a8c5c3502c9ccd7a721bc44863909c,Jason,Harrison,03/16/1921,5224 Espinoza Village,Lake Shanebury,99102,PA,553-40-6275,JCB 15 digit,PDCH6578529838642,2110.06,11.39
448be2900164e5b98c99f479d42e28d8,Patricia,Hopkins,04/02/1972,696 Megan Station Suite 668,Pruittmouth,48176,NY,847-80-8075,JCB 16 digit,XFEO8037736889914,3052.01,21.76
e661de5eee13ece8c853e73c3efea64a,Edgar,Adams,07/30/1985,1139 Alvarez Trail Apt. 279,New Carolynstad,16225,OR,670-44-6581,American Express,NTDG1467405657249,6573.28,50.18
f94c8aa4fa4ffa5c39b22788fe60bbf9,Marcus,Hall,02/09/1992,4659 Ford Inlet,East Hollyfort,44036,AK,318-06-2813,VISA 13 digit,RWZR1001424943380,4435.26,18.07
9c139190e083d28a39b76e14ac2ec2b0,Suzanne,Martin,04/14/1907,05977 Kenneth Heights,North Danielfort,94522,AR,184-47-6528,JCB 15 digit,RZTG8937506779979,7787.77,53.96
4cd624fa39f3c5513c4c1db25ea0ca6d,Brandon,Fisher,12/23/1989,387 Tucker Harbor,Davidsonbury,97455,TN,044-20-3578,Mastercard,ALKM0317593484899,7953.21,48.51
d1a2573924eef0461ed65690b169e2df,Curtis,Booker,03/13/1978,598 Christine Underpass,East Carolyn,25526,NM,771-84-9788,JCB 16 digit,YVID7500617482111,929.29,5.57
3c8f5d11d5e9463a246153945f1f5cd0,Phillip,Hammond,06/15/2007,8494 Martin Expressway Suite 122,Amyside,93922,OR,361-58-5242,VISA 16 digit,PCXO0311796163847,4165.03,27.28
890fc99e2603cf34301e1a6c54f81c2c,Christopher,Moses,11/20/2009,16762 Jimmy Lights Suite 640,East Caitlinland,31828,ME,182-14-9226,American Express,HMRN9634350371805,2686.15,13.64
a5f36ad6335a372224f9c1b7127728bd,Christopher,Mcdaniel,11/16/1986,21351 Thompson Groves Apt. 604,Lake Carlabury,35280,MN,569-43-3038,Diners Club / Carte Blanche,MWAE5501701679298,4160.34,21.23
04cd9ee11b4e287b53a4cb12a149345b,Jennifer,Barnes,05/30/1956,471 Kayla Green,Nicholasburgh,55629,OK,296-38-3888,Discover,RWIF2576553547918,3464.55,22.5
c09b53303d457ebdf772bf45c3200e01,Diana,Harris,01/09/1964,48103 Jerry Prairie Apt. 268,Turnerbury,65548,MA,442-22-2042,VISA 13 digit,JTTU5080277914542,6864.76,53.54
42f04933d67b2f2d7b39da22fd2c5309,Ronald,Davenport,08/15/1987,8092 Gina Drives Suite 394,Danieltown,61344,FL,848-31-1895,American Express,VEJE7121692532792,2376.43,12.06
d8c728b9e6bf44eb93ee6ad8a397b891,Michael,Garza,01/20/1962,60942 Jackson Fords Suite 617,Crystaltown,87831,AR,679-52-8572,American Express,GNHN2049692223135,669.83,5.11
79beeb8dab73242c9147afb4f7d17f57,Michael,Barnes,03/06/2006,5776 Steven Brook Suite 236,Moralesmouth,65739,VA,461-18-3057,Maestro,IZZK6872482149176,7611.35,31.44
1a5d308c6be05d83d5c70d316e293688,Anna,Wilson,05/19/1967,246 Chad Key,Mindyside,27417,ME,238-60-7291,Maestro,TOUM8388591234389,800.19,6.25
7382afa5a89a11aaa61f999c6f72fc0a,Christine,Santiago,08/09/1936,962 Holland Brook,Port Jeff,91956,CA,325-46-2723,JCB 15 digit,MHKU8252362092336,5801.68,44.35
c4bf8395fb6a21b408b61254cb022004,Meredith,Sanchez,10/30/2017,45970 Vincent Plains,Port Jonathanberg,31030,VA,774-01-1075,Mastercard,TOBC6462207616454,6972.3,48.14
d0c18c2cef12c44513af1c38c19033ce,Douglas,Jenkins,11/02/1910,4553 Brandon Forge Apt. 817,Theresaberg,12532,AL,576-96-7628,Mastercard,ASXX2431783566423,411.29,3.17
128113fe9ae8d90b307fe51e25120a10,Rachel,Smith,10/29/1964,8410 Allen Roads,New Jeremy,93210,HI,578-27-0426,VISA 13 digit,RXKP0880426870443,4063.51,23.42
9bef7af4a425f1f0a1d14840bfdda1ed,Misty,Rodriguez,01/05/1912,26070 Jackson Dale,Newtonport,74490,HI,473-78-0265,VISA 16 digit,EBNY1231761555521,3758.15,15.88
86693a79f3bac6b4652f142a63e5187a,Bradley,Santos,01/18/1988,2287 Kelly Crossing Suite 144,Lake Cherylchester,71668,CA,147-60-3383,VISA 16 digit,SOXN3378709772589,4855.48,32.18
bec7033c8a734ea5aa3a9cfb8837adb4,Adam,Martin,01/10/1924,961 Love Unions Apt. 164,Annmouth,73618,DE,569-18-0108,Discover,DBKS3664100270156,213.53,1.22
1309fbd6637d454e7c6648e55f2a9109,Pamela,Park,06/17/2000,251 Alyssa Pike,Lake Cynthia,01507,TN,347-77-3424,Diners Club / Carte Blanche,CBCY1515512975670,7234.12,31.2
6b85661df06dd3c37d67dcafc4839d39,Scott,Rogers,10/29/1915,87251 Fred Point,Hawkinsport,75613,LA,115-70-6241,VISA 13 digit,ZUVI0876429918654,742.66,4.57
4826af5b2b46343befcfaef0b6365aed,Jamie,Johnson,01/27/1931,760 Jacobson Trace,Gregoryfort,82382,AZ,031-86-1856,Maestro,CNDG7746197238126,3402.06,19.04
9ddc2479521a2d0c3fb958f281fe3d48,Steven,Morrison,10/07/1972,88389 Mckinney Walks,Jamesview,50138,ID,146-52-2645,VISA 19 digit,ORGM6068611511454,1324.55,8.85
ca17a7e0d1ae11b4a2713cfdd47dd474,Christy,Lopez,05/26/1923,2065 Holly Forest Apt. 748,East Angela,52922,NC,361-55-7518,JCB 15 digit,UCEI0482368573360,3394.79,16.08
e87d0f67ac9f9aa5ea35e448f77e681e,Kayla,Hall,02/06/1966,623 Kim Springs Suite 202,West Josephview,40431,NH,072-66-0011,Discover,UACQ0504611136400,5908.06,38.89
5ff3f356f11553e9cc9631552ef765d5,David,Murray,10/05/1952,17417 Daniels Prairie,Lutztown,46514,NE,714-65-6481,Maestro,PLLG7727990824596,4983.79,34.81
0762083cdfad8c58906a7d215d3d55a6,Samuel,Lang,10/31/2020,01309 Lindsay Views Apt. 513,Williamsberg,61776,WV,200-79-4418,Maestro,EUBP6032325360437,1423.13,8.37
9ce87b8b1205e84a73ace0108ec081a2,Roberto,Owens,02/14/1981,08211 Geoffrey Branch,New Steven,73901,MD,161-63-1537,Discover,BQOR0269902188928,2669.85,15.05
dcf93ff7b5731ea5c70af72d7e0911ed,Katherine,Mathews,06/09/1963,826 Kimberly Key Suite 534,Peggybury,68255,MN,057-60-8304,American Express,LBKJ5510986153223,4081.16,21.63
29a9c132d59e8c7189a28c782045179c,Jack,Hart,09/22/1963,58387 Richardson Ford Apt. 358,Munozfurt,83573,AR,671-62-4485,VISA 16 digit,MAUW3159542741522,5799.57,38.46
5223a0628e949853c086efa6769a41f4,Steve,Wang,10/01/1962,3877 Mary Grove,Gregorychester,62038,ND,563-60-5424,Maestro,YLNU7257146372650,6721.26,46.24
5ba2c78c541532fba3c48165fc3dfa31,Brian,Pearson,03/28/1928,41540 Ritter Avenue,Mcclureshire,88878,MI,256-90-9674,Discover,MSZQ8000092340784,1890.68,14.16
6ac9b7627e8c0183a119ac576d76487a,Nicholas,Foster,06/26/2012,34768 Thomas Villages,Lake Zacharybury,74951,PA,370-88-2659,Mastercard,ZFHA4220232663002,6920.05,45.91
1fb268100476622a14e3fda9995b40bd,Elizabeth,Stewart,08/19/1909,9602 Jennifer Flat,Port Nicoleberg,57649,KS,336-20-1406,VISA 13 digit,TZOG1519313246746,285.99,1.73
96ac586b06ea0135b2056bb28d1a15de,Kathryn,Herrera,03/02/1924,7182 Lynn Rue,New Kimberly,62452,NY,181-26-7556,Mastercard,BPAO8109996711267,2289.57,18.15
7e4d8c1c9cc974e3df111ee65fd09266,Eric,Rodgers,08/04/1941,61103 Christina Wall,Ericburgh,78183,CO,314-87-1807,Maestro,ZNDG7004549967196,4079.34,17.64
4d5d7e37bab919218437982d74315a73,Justin,Thornton,03/24/1911,848 Marsh Falls,Lake Charles,89048,UT,500-08-2322,VISA 16 digit,RTIC9309715967125,6290.39,26.1
110c811d3da3c2e1d6d7ad1e1c2bfb6a,Philip,Nicholson,08/29/1993,50478 Andrew Lights,New Kenneth,75021,CO,752-78-4009,JCB 16 digit,WPSF3039223659381,7390.39,34.03
f9d5728ec732f383c3edbff6fef3bf89,Emily,Downs,12/19/1918,27482 Eaton Overpass,Stewartfurt,26792,AK,402-81-4749,VISA 16 digit,TGBV7741905202868,3559.47,27.07
560f52f51f5016a0a22e4f5498a60e5d,Stephanie,Tate,09/24/1984,841 Ruiz Fall,New Andrew,64145,AR,116-93-3746,American Express,VVPD0508418004156,1448.71,7.82
e1572de129e9fb1ef9eb5727d92e23b9,James,Jimenez,11/01/2020,389 Ross Meadows,Lake Morgan,51428,HI,022-22-7292,Maestro,DRDA7417973654734,5075.87,37.08
960501a19d17c3ac608ba625d59a7e69,Angela,Stephens,10/25/1939,1689 Hampton Summit Apt. 518,Matthewport,55693,WA,284-82-6994,Discover,HRNW3101897921635,2564.21,12.33
0e52601c630bbcde766337b308a74134,Erik,Gregory,02/13/1947,5614 Rojas Walks Apt. 701,Frazierport,95103,IL,884-36-6805,Discover,ZWUO5361226692870,2412.32,13.61
4c58d367afe7fd6e8aafa2092c229c7b,Catherine,Jones,02/15/1966,999 James Mountain Apt. 316,Hillhaven,53969,IN,335-58-7302,Mastercard,YPNG2341306705140,5831.49,33.79
3aa0aba610e77462390402df9a1cd1d4,Kevin,Woods,09/17/1951,68558 Joshua Spur Apt. 227,Howellmouth,25851,MI,524-41-3062,JCB 15 digit,QSKU2425349268676,3842.51,19.32
b86ecd32b51a96364431a7aa472a017d,William,Paul,03/31/1953,2825 Kimberly Manor,Williamsview,73057,VT,511-11-2704,VISA 16 digit,CTWA6191235409782,3717.85,16.62
3fc9ba465294d883498075250fc37208,Heather,Adams,02/05/1962,24689 Brandon Meadow,Port Tannermouth,34126,IA,171-89-9867,VISA 16 digit,DVFU9768737029323,177.84,1.1
a9097e04154e4604899df64632f58845,Amanda,Johnson,10/01/1948,743 William Club Suite 567,South Courtney,46886,NM,516-22-1602,Maestro,IVIG4279017063946,3115.84,19.15
3db9a20009f02873a25f1238ce8fce7a,Mitchell,Peters,04/08/1993,06607 Henry Ridges,Kellyberg,62633,TX,871-85-7548,VISA 19 digit,FWZK5893052596602,3826.68,18.82
39613ccfe5303f42d49e029008d63b5d,Alexander,Walker,02/28/1935,2129 Kelsey Highway,West Brian,82328,ID,169-25-5937,VISA 16 digit,UGHJ7214281762542,3246.1,16.35
f9ab9535668466ccb4f6a80f9f56d182,Lauren,Murphy,12/29/1927,8358 Owen Ramp Apt. 108,Port Kathyville,72340,SC,160-58-7569,Discover,OJMX6332733284511,1624.61,9.26
c8ef2748ac5f1b56f79b4d8344365199,Sonya,Herman,07/24/1950,04374 Michelle Streets,Harveymouth,76706,AL,595-78-8139,American Express,AUFR8880082082713,4030.48,16.24
b0fc18be5432ae3bb7e41b93ceef8f46,Susan,Schroeder,03/25/1965,432 Holly Key,West Tracyberg,14078,AL,500-18-1642,Maestro,OWAJ8607352869137,7945.25,47.1
0f610c65041eaf9e5eb1021715cb897c,James,Mcbride,03/27/1916,43692 Janice Green Apt. 094,East Aaron,87664,NE,282-22-9267,JCB 16 digit,CVAO6074536578144,5408.67,28.41
5b87755b0d110358d701588899c82f50,Hailey,Jacobs,12/04/1979,7324 Brown Rest,Hernandeztown,33216,WI,397-95-9182,VISA 16 digit,PXJI7469799329072,2112.38,16.33
cdbe917c72316ba0a7f82d59c0317989,Lauren,Smith,01/02/1972,2922 Erin Fork Apt. 589,West Nicholasstad,52104,VA,046-50-8946,VISA 16 digit,TUAC4760952806398,1246.5,6.03
fc39ac2d70853629f2e5bd03d7c04acb,Richard,Thompson,01/16/1950,558 Fox Loaf,Davidmouth,11562,WI,149-76-2488,VISA 16 digit,MHNQ8200328104096,1602.63,6.69
9a1134bb89e0d85aa06b699bf43802c0,Kevin,Reid,02/23/1944,54514 Moore Plaza Apt. 524,Christophermouth,73854,GA,535-74-1875,Maestro,CURG3649993331394,5206.55,30.29
dbb02ca5d737bec71de3c1a2cc46bc42,Devon,Cruz,06/25/1946,4779 Garrett Garden Apt. 377,Wendytown,55236,WI,739-54-3580,Diners Club / Carte Blanche,ANJL7231625235316,5475.04,22.16
0a69e727ed425c51ff29fe3597728321,John,Osborne,06/26/1999,1468 Cook Tunnel,Brentburgh,75336,WA,467-58-4540,VISA 13 digit,VLMP4712149270156,4108.47,31.86
103e721861be9fba13175747ec49dcea,Ashley,Guzman,10/23/1994,7153 Lin Islands,New Christine,89597,AK,694-90-2860,Diners Club / Carte Blanche,HPSV3142806928021,7533.59,51.41
ae7459f173aff0b95759ee2604b144a0,Allen,Baker,06/30/2020,0081 Reed Route Apt. 444,Kentbury,69089,ID,197-05-8513,VISA 19 digit,HQVJ9879577735123,1547.6,8.62
65e25bf57f08689b29f1514f68d8bd7e,Robert,Andrews,02/14/1981,043 Wilson Shoal,North Donna,84109,AR,636-68-0748,American Express,XXWQ1270096864343,174.58,1.02
fa12ef93417fbf98ffadd92c5c984cfd,Denise,Jackson,09/29/2003,7594 Brewer Views Suite 087,Anthonymouth,34470,IL,766-50-8448,VISA 16 digit,OSRM8808998590536,6334.98,47.94
53e07918e6b57dff05a54f1b59b10d88,Tammy,Walter,09/14/2019,9651 Matthew Stravenue,Donaldberg,98858,KY,628-37-7777,Diners Club / Carte Blanche,PWRI2385013033233,1590.04,7.98
8e02caf41f44cb192507f74d6142e4c3,Brian,Webb,06/09/2009,830 Elizabeth Groves,Paulmouth,86296,NE,690-50-6124,VISA 16 digit,XVNS2283470662845,7062.22,43.07
609d66a674dda70eca1c00479318c05d,Sarah,Martinez,12/12/1907,313 Sarah Causeway,Lake Tracy,62740,CO,770-17-2273,Mastercard,WAZG1576392847521,130.94,0.94
a9622ae2d0d298205c295214592f6ed1,Yvonne,Santos,05/05/2011,44266 Bush Shores,Kingmouth,12664,ND,127-86-9222,Diners Club / Carte Blanche,MFTB2819746637775,1516.4,11.41
6b353eccb9d09573eca130dbf8f7912f,Justin,Rodriguez,12/10/1956,91989 Nathan Ports Suite 025,West Christopher,90645,KS,208-47-5205,Mastercard,ANFY6018452583624,7883.79,44.27
4484178ed7cd2abaa4414b69193ff092,Brandi,Waters,11/12/1914,6222 Gomez Islands,Lake Annview,45093,WV,405-12-1613,Diners Club / Carte Blanche,UWIB5700821655818,6052.34,40.32
849123772d1dda9e1816af10ea6896db,Chase,Ortiz,03/25/1965,65975 Timothy Knoll,Adrianbury,01076,ID,549-38-8295,VISA 16 digit,KWBW8966891592592,7911.52,62.09
ddf32347c26ba3094eb3821b1a175b84,Jonathan,Guerrero,08/26/1928,035 Meza Crossing,Waynebury,04954,AR,580-41-2716,JCB 16 digit,PCRV5855071728154,6955.7,31.86
03b6aa32cb14399cb2ae2aedde62a911,Michael,Brooks,08/16/1932,2091 Tapia Green Apt. 654,Johnsonfort,03530,NJ,025-46-8404,JCB 15 digit,KRXL1028402143423,4333.82,32.05
5f14136d3f096d9be68396b9e03f9744,Michelle,Whitaker,08/17/1958,52856 Alexander Rue Apt. 507,Mistychester,50702,WI,081-64-3814,JCB 16 digit,KDPZ9702745400200,6651.27,38.3
c9e899b962d900849873572143d11d5b,Cynthia,West,05/06/1905,74235 Vaughn View Suite 713,Adamborough,46270,TN,684-85-8088,Mastercard,GYSC3852313901052,2814.56,18.2
a88e6170a6cbb6efd4300dcf0a2c2ed2,Aaron,Lee,05/11/1980,1715 Miller Brooks,Lake Monique,69617,CT,537-79-6302,VISA 16 digit,PXUK2572785975837,3864.19,16.05
cc6fc95a6525ee7b739e16aac3b5e803,Casey,Davis,08/05/1953,0431 Walls Squares,East Stevefort,24332,KS,641-77-8491,American Express,ZTNP6873253886722,7537.46,59.71
554cd73cb95077923674ea888aaab214,Ashley,Salazar,11/23/1906,3808 Rogers Landing Apt. 830,Christopherside,26151,OR,721-19-6388,Maestro,DOFC6400735670795,4858.8,20.73
3c89dc0ed20e691e0bcb1edd88891441,Crystal,Kim,08/18/1949,2964 Randy Isle,West Erin,75251,VA,222-85-3279,VISA 19 digit,GEYW9393467785199,7307.38,31.04
270568935b968509f831017d435115c1,Barry,Moreno,12/08/2007,351 Wong Fort,South Tonymouth,75691,OK,224-26-4016,Diners Club / Carte Blanche,TOSR8152919502146,4737.45,21.57
6731c65af1d20cbbe8b3c8320eeea886,Alec,Clark,01/23/1909,9362 Byrd Course Suite 416,South Taylor,39149,IL,171-99-5257,JCB 15 digit,KWUS2096667923055,2515.97,16.04
f405da87aa54a639d124e58cb850f235,Mary,Smith,11/11/1971,53935 Teresa Lock Suite 589,Milesburgh,05395,NC,075-79-4586,Discover,HRDV4346424433963,1681.28,10.11
fd46f4b618c26cf80e8afedd6ea1bf6a,Courtney,Torres,06/14/1935,784 Stephanie Parkways Suite 918,Robertbury,83932,MA,128-26-6900,VISA 19 digit,FJUF4018009844235,1754.64,9.88
10d752061a149f393f0350c5a95ebb59,Julie,Bell,04/23/2014,887 Harvey Rest Apt. 833,South Angelica,88926,HI,796-37-5627,VISA 19 digit,KQHH5267880193443,2846.66,18.15
a1cf9aeae9a796b29292ae794c260e80,Preston,Cline,12/21/1920,22183 Edwin Tunnel Suite 679,Brownfurt,68747,NY,390-41-0316,JCB 16 digit,XMBT5923028636359,5315.14,39.83
f57caa5054aa1535f7e5b8caeaa19334,Alex,Turner,11/10/1957,8659 Sullivan Stravenue Suite 131,Buchananstad,12616,ID,213-46-8014,JCB 16 digit,SKSW8830033301340,2020.93,15.9
f47d9e6b3c9fda154db5f9e01b9449e1,Aaron,Brewer,09/23/1965,71105 Mclaughlin Neck,West Lisaton,95783,VA,648-16-7986,Maestro,TLOX9522472659094,2409.45,11.86
dcc7ddc76f1c7bfa69361732660a9b6d,Sandra,Garcia,02/17/2006,425 Heather Mill,Lake Michaelberg,36326,OK,457-90-9026,VISA 16 digit,XQID6293673363025,1358.68,8.05
11b30e92991c5ace7bb01381948e91f7,Christopher,Davis,09/22/2012,43132 Kim Estates,East Robertmouth,23266,NM,620-98-5600,American Express,AMEB5061665398940,5357.15,22.0
3c0b174d37250a40f7a3a0ef0603ca00,Jessica,Stuart,07/25/1951,6971 Dixon Crest Suite 530,Kellyburgh,05529,OR,066-62-3549,American Express,IZDU7533143502270,886.63,4.65
60ee04803a6460a058bf75d01eca3c67,John,Crane,01/06/1938,45814 Jennifer Mission,Henryfurt,62796,AK,497-33-7358,VISA 13 digit,PBGC1111171747521,1012.9,4.34
8d4fd0a70d156375faadeeffcb54360b,Dana,Barker,11/08/2001,9265 King Green Suite 844,South Emily,75226,SC,258-23-9551,American Express,SFDJ1580311039284,7706.95,33.42
a2038699b35578c78996a07a77cf570e,Jeff,Booker,08/09/1998,592 Patricia Orchard Suite 315,West Nathanfurt,86352,UT,348-62-0960,Maestro,EFXP1636419120774,1765.78,12.33
67341104af13d171bedca42e05d39685,Laura,Weaver,12/31/1965,570 Peter Plains Apt. 529,New Faithfort,43031,NJ,817-34-2181,VISA 16 digit,QPML9528220641870,3562.65,25.29
dcf93143bcf45bc268b0c834d2ed1ce9,Jennifer,Garrett,07/25/1999,76689 Bennett View Apt. 375,Port Jenniferburgh,58933,MT,892-64-4688,American Express,FBEN6146646954805,3406.77,13.68
851fd7d3145e4c9a5459dad03b314b04,Steve,Gonzales,07/06/1940,69521 Ryan Road Suite 413,East Edwardhaven,34151,VT,477-41-8338,Discover,IRHI9478345325235,6499.95,36.99
8b73e10f07f59bce21ccb75ffbc4c139,Lori,Mitchell,01/03/1916,1385 Anthony Fields,Jamesport,38597,AL,008-81-0729,Mastercard,GXRM8512083106436,4985.14,35.67
fa2107531a3381268862497925158691,Matthew,Jefferson,05/23/2018,97005 Kennedy Haven,Smithfurt,28474,OH,155-16-0196,VISA 19 digit,SKXI4229094690991,722.57,3.89
dc919cc450c5b1332aead03e95af58bc,Patrick,Robinson,11/16/2009,110 Margaret Inlet,Lake Heidi,24246,IN,560-02-2925,VISA 16 digit,TSDV9853574156961,1808.3,12.96
37bc4af41dd7df0b526a9c32d98f6c2d,Michael,Thomas,10/08/1985,87359 Michael Junctions Suite 509,Hodgetown,48561,IN,476-37-2181,JCB 15 digit,BREU7117371522277,5795.46,27.83
6009cedfc5623007c929c5f23160475d,Joshua,Contreras,09/13/1913,90106 Gay Valley Suite 348,Floresfurt,67098,SC,224-02-4509,JCB 16 digit,FZMQ0439540415864,7809.57,35.1
71c1b6e7dadc14cacea7ddf1bf04106c,Bryan,Rodgers,05/16/1939,464 Alexander Camp Suite 330,East Sharonmouth,33613,MN,477-64-8795,VISA 16 digit,VLLT4343267711881,6546.67,26.74
aeaac8a9045d486c6402240ad379b853,Mary,Torres,05/31/1949,0157 Angela Islands,Snyderstad,97438,WV,828-24-3457,Mastercard,UEGD7472914084735,2787.1,14.25
42d52ff6aa820416c1bba7e7df4e4171,Sarah,Smith,11/19/1937,7143 Vega Key,West Jeremy,42913,NM,656-90-6696,VISA 16 digit,OANU8141247799552,2949.43,17.39
ff7331553da762728073ac6a99c853ef,James,Boyd,11/16/1928,08424 Brittany Radial,West Juan,32786,UT,190-17-1462,Diners Club / Carte Blanche,TYUA2628555713137,6912.65,45.03
94954c41d991ca4aa1733ab46028c148,Taylor,Gibson,02/16/1942,9728 Martinez Fields Suite 831,Campbellchester,25504,SD,756-57-4909,Diners Club / Carte Blanche,XVZJ0228428685840,4242.21,30.02
c6c8e74b5d7f5840cc72e5c42bb397ad,Ashley,West,05/19/1939,96997 Bartlett Cape,Savageland,06552,ID,432-46-5937,Diners Club / Carte Blanche,BGKR3884132286164,852.54,4.46
3220ba48c0c19baa32494ee861d882bf,Melissa,Henry,11/04/1971,6414 Hernandez Mall Suite 595,New Michaelberg,78926,VA,089-58-1972,VISA 19 digit,AXDC4373708528804,7288.11,50.49
e559f2106d825b6faec19f667f86968b,Daniel,Barton,10/16/2005,18992 Porter Parks Apt. 830,New Paulport,67816,AL,816-35-2034,JCB 15 digit,FUEZ4177573718144,914.9,4.03
